2024-08-30 10:25:24 - {'freq': '70-150', 'ant': 0, 'pol': 0, 'init_time': '2024-01-05', 'final_time': '2024-01-26'}
2024-09-02 19:18:22 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:20:48 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:20:48 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
2024-09-02 19:20:48 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:21:42 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:21:42 - {'A1': 191.54439108809072, 'phi1': -6.828913152808541, 'A2': 231.4606909424054, 'phi2': 2.6398218397293447, 'mean': 23.400681607019713}
2024-09-02 19:21:42 - {'A1_std': 12.74045024173001, 'phi1_std': 0.0742534530804815, 'A2_std': 12.71807154407321, 'phi2_std': 0.061525599595789446, 'mean_std': 0.1743491270088853}
2024-09-02 19:24:22 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:24:22 - {'A1': 4.0616128113456975, 'phi1': 0.5260109610008467, 'A2': 3.965998827894796, 'phi2': 3.7167770770804407, 'mean': 0.06385306900944195}
2024-09-02 19:24:22 - {'A1_std': 0.21615372897565815, 'phi1_std': 0.04627168152242132, 'A2_std': 0.21482209095169852, 'phi2_std': 0.0479554215470252, 'mean_std': 0.00362206676850081}
2024-09-02 19:24:50 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:24:50 - {'A1': 4.0616128113456975, 'phi1': 0.5260109610008467, 'A2': 3.965998827894796, 'phi2': 3.7167770770804407, 'mean': 0.06385306900944195}
2024-09-02 19:24:50 - {'A1_std': 0.21615372897565815, 'phi1_std': 0.04627168152242132, 'A2_std': 0.21482209095169852, 'phi2_std': 0.0479554215470252, 'mean_std': 0.00362206676850081}
2024-09-02 19:24:50 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:24:50 - {'A1': 2.0876758223515717, 'phi1': -0.5452296007451505, 'A2': 2.0595075547399837, 'phi2': 2.7898329244782047, 'mean': -0.02414638413094667}
2024-09-02 19:24:50 - {'A1_std': 0.30079539100074343, 'phi1_std': 0.17756359226722562, 'A2_std': 0.3038156010251232, 'phi2_std': 0.17928847972303957, 'mean_std': 0.00603671967492344}
2024-09-02 19:24:50 - {'freq': '70-150', 'ant': 2, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:24:50 - {'A1': 3.5773019018445327, 'phi1': 0.1192945991600244, 'A2': 3.451674507967875, 'phi2': 3.3890779259129102, 'mean': -0.06129743549068952}
2024-09-02 19:24:50 - {'A1_std': 0.20210254841129785, 'phi1_std': 0.05749405093414387, 'A2_std': 0.2037565689545793, 'phi2_std': 0.05930204690039745, 'mean_std': 0.0036463566517732455}
2024-09-02 19:25:10 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:25:10 - {'A1': 4.0616128113456975, 'phi1': 0.5260109610008467, 'A2': 3.965998827894796, 'phi2': 3.7167770770804407, 'mean': 0.06385306900944195}
2024-09-02 19:25:10 - {'A1_std': 0.21615372897565815, 'phi1_std': 0.04627168152242132, 'A2_std': 0.21482209095169852, 'phi2_std': 0.0479554215470252, 'mean_std': 0.00362206676850081}
2024-09-02 19:25:10 - {'freq': '70-150', 'ant': 1, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:25:10 - {'A1': 2.0876758223515717, 'phi1': -0.5452296007451505, 'A2': 2.0595075547399837, 'phi2': 2.7898329244782047, 'mean': -0.02414638413094667}
2024-09-02 19:25:10 - {'A1_std': 0.30079539100074343, 'phi1_std': 0.17756359226722562, 'A2_std': 0.3038156010251232, 'phi2_std': 0.17928847972303957, 'mean_std': 0.00603671967492344}
2024-09-02 19:25:53 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:25:53 - {'A1': 4.0616128113456975, 'phi1': 0.5260109610008467, 'A2': 3.965998827894796, 'phi2': 3.7167770770804407, 'mean': 0.06385306900944195}
2024-09-02 19:25:53 - {'A1_std': 0.21615372897565815, 'phi1_std': 0.04627168152242132, 'A2_std': 0.21482209095169852, 'phi2_std': 0.0479554215470252, 'mean_std': 0.00362206676850081}
2024-09-02 19:32:02 - {'freq': '70-150', 'ant': 0, 'pol': 1, 'init_time': '2024-01-05', 'final_time': '2024-01-09'}
2024-09-02 19:32:02 - {'A1': 197.4959259306249, 'phi1': -6.691005846191392, 'A2': 235.64136508065602, 'phi2': 2.7552649907751894, 'mean': -21286.949852145342}
2024-09-02 19:32:02 - {'A1_std': 40.56417626732323, 'phi1_std': 0.22646725082694966, 'A2_std': 40.37891659747988, 'phi2_std': 0.19057938864872342, 'mean_std': 0.023979545051406922}
2024-09-02 19:35:02 - -
2024-09-02 19:35:32 - -
2024-09-02 19:36:51 - -
2024-09-02 19:38:01 - -
2024-09-02 19:38:27 - -
2024-09-02 19:40:35 - -
2024-09-02 19:40:58 - -
2024-09-02 19:43:28 - -
2024-09-02 19:43:51 - -
2024-09-02 19:46:49 - -
2024-09-02 19:47:10 - -
2024-09-02 19:47:37 - -
2024-09-02 19:47:57 - -
2024-09-02 19:48:21 - -
2024-09-02 19:48:38 - -
2024-09-02 19:48:54 - -
2024-09-02 19:49:34 - -
2024-09-02 19:51:51 - -
2024-09-02 19:52:09 - -
2024-09-02 19:52:36 - -
2024-09-02 19:53:03 - -
2024-09-02 19:53:24 - -
2024-09-02 19:53:53 - -
2024-09-02 19:54:13 - -
2024-09-02 19:54:27 - -
2024-09-02 19:54:37 - -
2024-09-02 19:55:16 - -
2024-09-02 19:55:57 - -
2024-09-02 19:56:15 - -
2024-09-02 19:57:13 - -
2024-09-02 19:57:27 - -
2024-09-02 19:57:45 - -
2024-09-02 19:58:00 - -
2024-09-02 19:58:21 - -
2024-09-02 19:58:35 - -
2024-09-02 19:59:00 - -
2024-09-02 19:59:22 - -
2024-09-02 19:59:33 - -
2024-09-02 19:59:40 - -
2024-09-02 19:59:51 - -
2024-09-02 20:00:21 - -
2024-09-02 20:00:30 - -
2024-09-02 20:00:48 - -
2024-09-02 20:01:05 - -
2024-09-02 20:01:23 - -
2024-09-02 20:01:43 - -
2024-09-02 20:02:03 - -
2024-09-02 20:03:35 - -
2024-09-02 20:04:19 - -
2024-09-02 20:04:55 - -
2024-09-02 20:05:15 - -
2024-09-03 01:11:12 - -
2024-09-03 01:12:42 - -
2024-09-03 01:13:48 - -
2024-09-03 01:15:20 - -
2024-09-03 01:15:59 - -
2024-09-03 01:17:15 - -
2024-09-03 01:17:40 - -
2024-09-03 01:18:15 - -
2024-09-03 01:18:37 - -
2024-09-03 01:19:31 - -
2024-09-03 01:20:24 - -
2024-09-03 01:21:35 - -
2024-09-03 01:24:43 - -
2024-09-03 01:25:27 - -
2024-09-03 01:26:28 - -
2024-09-03 01:27:10 - -
2024-09-02 20:40:05 - -
2024-09-02 20:45:58 - -
2024-09-02 20:46:33 - -
2024-09-02 20:47:07 - -
2024-09-02 20:47:46 - -
2024-09-02 20:48:39 - -
2024-09-02 20:48:53 - -
2024-09-03 09:13:58 - -
2024-09-03 09:14:37 - -
2024-09-03 09:15:22 - -
2024-09-03 09:15:54 - -
2024-09-03 09:25:29 - -
2024-09-03 10:01:18 - -
